SD_SUB_SYSTEM,Discipline_Name,ITEM_Tag_NO,ITEM_Type_Code,HP_Priority,HP_Description,HP_Location
TEL-11,EL,00-CAM-01,CCTV,,Hold (Matrial Shortage),Material Shortage
TEL-11,EL,00-CAM-02,CCTV,,Hold (Matrial Shortage),Material Shortage
TEL-11,EL,00-CAM-03,CCTV,,Hold (Matrial Shortage),Material Shortage
TEL-11,EL,00-CAM-04,CCTV,,Hold (Matrial Shortage),Material Shortage
TEL-11,EL,00-CAM-05,CCTV,,Hold (Matrial Shortage),Material Shortage
TEL-11,EL,00-CAM-06,CCTV,,Hold (Matrial Shortage),Material Shortage
TEL-11,EL,00-CAM-07,CCTV,,Hold (Matrial Shortage),Material Shortage
TEL-11,EL,00-CAM-08,CCTV,,Hold (Matrial Shortage),Material Shortage
TEL-11,EL,00-CAM-09,CCTV,,Hold (Matrial Shortage),Material Shortage
TEL-11,EL,00-CAM-10,CCTV,,Hold (Matrial Shortage),Material Shortage
TEL-11,EL,00-CAM-11,CCTV,,Hold (Matrial Shortage),Material Shortage
TEL-11,EL,00-CAM-12,CCTV,,Hold (Matrial Shortage),Material Shortage
TEL-11,EL,00-CAM-13,CCTV,,Hold (Matrial Shortage),Material Shortage
TEL-11,EL,00-CAM-14,CCTV,,Hold (Matrial Shortage),Material Shortage
TEL-11,EL,00-CAM-15,CCTV,,Hold (Matrial Shortage),Material Shortage
TEL-11,EL,00-CAM-16,CCTV,,Hold (Matrial Shortage),Material Shortage
TEL-11,EL,00-CAM-17,CCTV,,Hold (Matrial Shortage),Material Shortage
TEL-11,EL,00-CAM-18,CCTV,,Hold (Matrial Shortage),Material Shortage
LS-02,EL,00-ELP-01,PANEL(EL),,Hold (Matrial Shortage),Material Shortage
120-14,EL,00-HTP-01,PANEL(EL),,Hold (Matrial Shortage),Material Shortage
120-14,EL,00-HTP-02,PANEL(EL),,Hold (Matrial Shortage),Material Shortage
120-14,EL,00-HTP-03,PANEL(EL),,Hold (Matrial Shortage),Material Shortage
LS-01,EL,00-LP-01,PANEL(EL),,Hold (Matrial Shortage),Material Shortage
LS-01,EL,00-RP-01,PANEL(EL),,Hold (Matrial Shortage),Material Shortage
LS-01,EL,00-SLP-01,PANEL(EL),,Hold (Matrial Shortage),Material Shortage
5000-02,IN,XAS-5201-72,I/O EL,,After Energization The control Room (Hold Sequence),Energization
5000-02,IN,XAS-5201-8,I/O EL,,After Energization The control Room (Hold Sequence),Energization
5000-02,IN,XAS-5201-9,I/O EL,,After Energization The control Room (Hold Sequence),Energization
5000-02,IN,XAS-5212,I/O EL,,After Energization The control Room (Hold Sequence),Energization
5000-02,IN,XAS-5216,I/O EL,,After Energization The control Room (Hold Sequence),Energization
5000-02,IN,XAS-5233,I/O EL,,After Energization The control Room (Hold Sequence),Energization
5000-02,IN,XAS-5237,I/O EL,,After Energization The control Room (Hold Sequence),Energization
5000-03,IN,XAS-5329,I/O EL,,After Energization The control Room (Hold Sequence),Energization
5000-03,IN,XAS-5333,I/O EL,,After Energization The control Room (Hold Sequence),Energization
5000-03,IN,XAS-5353,I/O EL,,After Energization The control Room (Hold Sequence),Energization
5000-03,IN,XAS-5357,I/O EL,,After Energization The control Room (Hold Sequence),Energization
5000-03,IN,XAS-5361,I/O EL,,After Energization The control Room (Hold Sequence),Energization
5000-03,IN,XAS-5365,I/O EL,,After Energization The control Room (Hold Sequence),Energization
5000-01,IN,XAS-5368A,I/O EL,,After Energization The control Room (Hold Sequence),Energization
5000-01,IN,XAS-5368B,I/O EL,,After Energization The control Room (Hold Sequence),Energization
5000-04,IN,XAS-5404,I/O EL,,After Energization The control Room (Hold Sequence),Energization
5000-04,IN,XAS-5405,I/O EL,,After Energization The control Room (Hold Sequence),Energization
5000-04,IN,XAS-5425,I/O EL,,After Energization The control Room (Hold Sequence),Energization
5000-04,IN,XAS-5429,I/O EL,,After Energization The control Room (Hold Sequence),Energization
5000-05,IN,XAS-5455,I/O EL,,After Energization The control Room (Hold Sequence),Energization
5000-05,IN,XAS-5459,I/O EL,,After Energization The control Room (Hold Sequence),Energization
1000-03,IN,XAS-6004,I/O EL,,After Energization The control Room (Hold Sequence),Energization
1000-03,IN,XAS-6008,I/O EL,,After Energization The control Room (Hold Sequence),Energization
1000-03,IN,XAS-6009,I/O EL,,After Energization The control Room (Hold Sequence),Energization
1000-03,IN,XAS-6062,I/O EL,,After Energization The control Room (Hold Sequence),Energization
1000-03,IN,XAS-6066,I/O EL,,After Energization The control Room (Hold Sequence),Energization
1000-03,IN,XAS-6081,I/O EL,,After Energization The control Room (Hold Sequence),Energization
1000-03,IN,XAS-6086,I/O EL,,After Energization The control Room (Hold Sequence),Energization
4000-06,IN,XAS-7005,I/O EL,,After Energization The control Room (Hold Sequence),Energization
4000-06,IN,XAS-7006,I/O EL,,After Energization The control Room (Hold Sequence),Energization
4000-04,IN,XAS-70101A,I/O EL,,After Energization The control Room (Hold Sequence),Energization
4000-04,IN,XAS-70101B,I/O EL,,After Energization The control Room (Hold Sequence),Energization
4000-04,IN,XAS-70102A,I/O EL,,After Energization The control Room (Hold Sequence),Energization
4000-04,IN,XAS-70102B,I/O EL,,After Energization The control Room (Hold Sequence),Energization
4000-04,IN,XAS-70201C,I/O EL,,After Energization The control Room (Hold Sequence),Energization
4000-04,IN,XAS-70202C,I/O EL,,After Energization The control Room (Hold Sequence),Energization
4000-04,IN,XAS-70220A,I/O EL,,After Energization The control Room (Hold Sequence),Energization
4000-04,IN,XAS-70220B,I/O EL,,After Energization The control Room (Hold Sequence),Energization
4000-04,IN,XAS-70220C,I/O EL,,After Energization The control Room (Hold Sequence),Energization
4000-04,IN,XAS-70221A,I/O EL,,After Energization The control Room (Hold Sequence),Energization
4000-04,IN,XAS-70221B,I/O EL,,After Energization The control Room (Hold Sequence),Energization
4000-04,IN,XAS-70221C,I/O EL,,After Energization The control Room (Hold Sequence),Energization
4000-04,IN,XAS-70222C,I/O EL,,After Energization The control Room (Hold Sequence),Energization
1000-03,IN,XAS-7101,I/O EL,,After Energization The control Room (Hold Sequence),Energization
1000-03,IN,XAS-7103,I/O EL,,After Energization The control Room (Hold Sequence),Energization
4000-04,IN,XAS-7151A,I/O EL,,After Energization The control Room (Hold Sequence),Energization
4000-04,IN,XAS-7151B,I/O EL,,After Energization The control Room (Hold Sequence),Energization
4000-04,IN,XAS-7163,I/O EL,,After Energization The control Room (Hold Sequence),Energization
4000-04,IN,XAS-7166,I/O EL,,After Energization The control Room (Hold Sequence),Energization
4000-04,IN,XAS-7169,I/O EL,,After Energization The control Room (Hold Sequence),Energization
4000-04,IN,XAS-7172,I/O EL,,After Energization The control Room (Hold Sequence),Energization
4000-04,IN,XAS-7193,I/O EL,,After Energization The control Room (Hold Sequence),Energization
4000-04,IN,XAS-7196,I/O EL,,After Energization The control Room (Hold Sequence),Energization
4000-04,IN,XAS-7213,I/O EL,,After Energization The control Room (Hold Sequence),Energization
4000-04,IN,XAS-7216,I/O EL,,After Energization The control Room (Hold Sequence),Energization
4000-06,IN,XAS-7502A,I/O EL,,After Energization The control Room (Hold Sequence),Energization
4000-06,IN,XAS-7502B,I/O EL,,After Energization The control Room (Hold Sequence),Energization
4000-06,IN,XAS-7503A,I/O EL,,After Energization The control Room (Hold Sequence),Energization
4000-06,IN,XAS-7503B,I/O EL,,After Energization The control Room (Hold Sequence),Energization
4000-06,IN,XAS-7504,I/O EL,,After Energization The control Room (Hold Sequence),Energization
4000-06,IN,XAS-7505,I/O EL,,After Energization The control Room (Hold Sequence),Energization
4000-06,IN,XAS-7506A,I/O EL,,After Energization The control Room (Hold Sequence),Energization
4000-06,IN,XAS-7506B,I/O EL,,After Energization The control Room (Hold Sequence),Energization
4000-08,IN,XAS-8002A,I/O EL,,After Energization The control Room (Hold Sequence),Energization
4000-08,IN,XAS-8002B,I/O EL,,After Energization The control Room (Hold Sequence),Energization
4000-08,IN,XAS-8003A,I/O EL,,After Energization The control Room (Hold Sequence),Energization
4000-08,IN,XAS-8003B,I/O EL,,After Energization The control Room (Hold Sequence),Energization
4000-08,IN,XAS-8004A,I/O EL,,After Energization The control Room (Hold Sequence),Energization
4000-08,IN,XAS-8004B,I/O EL,,After Energization The control Room (Hold Sequence),Energization
4000-08,IN,XAS-8005A,I/O EL,,After Energization The control Room (Hold Sequence),Energization
4000-08,IN,XAS-8005B,I/O EL,,After Energization The control Room (Hold Sequence),Energization
4000-08,IN,XAS-8010,I/O EL,,After Energization The control Room (Hold Sequence),Energization
4000-08,IN,XAS-80101A,I/O EL,,After Energization The control Room (Hold Sequence),Energization
4000-08,IN,XAS-80101B,I/O EL,,After Energization The control Room (Hold Sequence),Energization
4000-08,IN,XAS-80102A,I/O EL,,After Energization The control Room (Hold Sequence),Energization
4000-08,IN,XAS-80102B,I/O EL,,After Energization The control Room (Hold Sequence),Energization
4000-08,IN,XAS-80103A,I/O EL,,After Energization The control Room (Hold Sequence),Energization
4000-08,IN,XAS-80103B,I/O EL,,After Energization The control Room (Hold Sequence),Energization
4000-08,IN,XAS-8011,I/O EL,,After Energization The control Room (Hold Sequence),Energization
4000-08,IN,XAS-8012,I/O EL,,After Energization The control Room (Hold Sequence),Energization
4000-08,IN,XAS-8013,I/O EL,,After Energization The control Room (Hold Sequence),Energization
4000-08,IN,XAS-8015A,I/O EL,,After Energization The control Room (Hold Sequence),Energization
4000-08,IN,XAS-8015B,I/O EL,,After Energization The control Room (Hold Sequence),Energization
4000-08,IN,XAS-80220A,I/O EL,,After Energization The control Room (Hold Sequence),Energization
4000-08,IN,XAS-80220B,I/O EL,,After Energization The control Room (Hold Sequence),Energization
4000-08,IN,XAS-80221A,I/O EL,,After Energization The control Room (Hold Sequence),Energization
4000-08,IN,XAS-80221B,I/O EL,,After Energization The control Room (Hold Sequence),Energization
4000-08,IN,XAS-80222C,I/O EL,,After Energization The control Room (Hold Sequence),Energization
4000-08,IN,XAS-80222D,I/O EL,,After Energization The control Room (Hold Sequence),Energization
4000-09,IN,XAS-8401A,I/O EL,,After Energization The control Room (Hold Sequence),Energization
4000-10,IN,XAS-8402,I/O EL,,After Energization The control Room (Hold Sequence),Energization
4000-06,IN,XAS-8403A,I/O EL,,After Energization The control Room (Hold Sequence),Energization
4000-06,IN,XAS-8403B,I/O EL,,After Energization The control Room (Hold Sequence),Energization
4000-09,IN,XAS-8404A,I/O EL,,After Energization The control Room (Hold Sequence),Energization
4000-09,IN,XAS-8404B,I/O EL,,After Energization The control Room (Hold Sequence),Energization
4000-09,IN,XAS-8405A,I/O EL,,After Energization The control Room (Hold Sequence),Energization
4000-09,IN,XAS-8405B,I/O EL,,After Energization The control Room (Hold Sequence),Energization
4000-12,IN,XAS-8406A,I/O EL,,After Energization The control Room (Hold Sequence),Energization
4000-12,IN,XAS-8406B,I/O EL,,After Energization The control Room (Hold Sequence),Energization
4000-12,IN,XAS-8407A,I/O EL,,After Energization The control Room (Hold Sequence),Energization
4000-12,IN,XAS-8407B,I/O EL,,After Energization The control Room (Hold Sequence),Energization
DCS-01,IN,XL-0001,SIGNAL,,After Energization The control Room (Hold Sequence),Energization
DCS-01,IN,XL-1005,SIGNAL,,After Energization The control Room (Hold Sequence),Energization
DCS-01,IN,XL-2000,SIGNAL,,After Energization The control Room (Hold Sequence),Energization
DCS-01,IN,XL-2001,SIGNAL,,After Energization The control Room (Hold Sequence),Energization
DCS-01,IN,XL-2002,SIGNAL,,After Energization The control Room (Hold Sequence),Energization
DCS-01,IN,XL-2003,SIGNAL,,After Energization The control Room (Hold Sequence),Energization
DCS-01,IN,XL-2010,SIGNAL,,After Energization The control Room (Hold Sequence),Energization
DCS-01,IN,XL-2012,SIGNAL,,After Energization The control Room (Hold Sequence),Energization
DCS-01,IN,XL-2014,SIGNAL,,After Energization The control Room (Hold Sequence),Energization
DCS-01,IN,XL-2016,SIGNAL,,After Energization The control Room (Hold Sequence),Energization
DCS-01,IN,XL-2021,SIGNAL,,After Energization The control Room (Hold Sequence),Energization
DCS-01,IN,XL-2029,SIGNAL,,After Energization The control Room (Hold Sequence),Energization
DCS-01,IN,XL-2033,SIGNAL,,After Energization The control Room (Hold Sequence),Energization
DCS-01,IN,XL-2034,SIGNAL,,After Energization The control Room (Hold Sequence),Energization
DCS-01,IN,XL-2035,SIGNAL,,After Energization The control Room (Hold Sequence),Energization
DCS-01,IN,XL-2040,SIGNAL,,After Energization The control Room (Hold Sequence),Energization
DCS-01,IN,XL-2093,SIGNAL,,After Energization The control Room (Hold Sequence),Energization
DCS-01,IN,XL-3003,SIGNAL,,After Energization The control Room (Hold Sequence),Energization
DCS-01,IN,XL-3041,SIGNAL,,After Energization The control Room (Hold Sequence),Energization
DCS-01,IN,XL-3042,SIGNAL,,After Energization The control Room (Hold Sequence),Energization
DCS-01,IN,XL-3043,SIGNAL,,After Energization The control Room (Hold Sequence),Energization
DCS-01,IN,XL-3073,SIGNAL,,After Energization The control Room (Hold Sequence),Energization
DCS-01,IN,XL-3074,SIGNAL,,After Energization The control Room (Hold Sequence),Energization
DCS-01,IN,XL-5004,SIGNAL,,After Energization The control Room (Hold Sequence),Energization
DCS-01,IN,XL-5044,SIGNAL,,After Energization The control Room (Hold Sequence),Energization
DCS-01,IN,XL-5051,SIGNAL,,After Energization The control Room (Hold Sequence),Energization
DCS-01,IN,XL-5053,SIGNAL,,After Energization The control Room (Hold Sequence),Energization
DCS-01,IN,XL-5054,SIGNAL,,After Energization The control Room (Hold Sequence),Energization
DCS-01,IN,XL-5055,SIGNAL,,After Energization The control Room (Hold Sequence),Energization
DCS-01,IN,XL-5056,SIGNAL,,After Energization The control Room (Hold Sequence),Energization
DCS-01,IN,XL-5057,SIGNAL,,After Energization The control Room (Hold Sequence),Energization
DCS-01,IN,XL-5058,SIGNAL,,After Energization The control Room (Hold Sequence),Energization
DCS-01,IN,XL-5059,SIGNAL,,After Energization The control Room (Hold Sequence),Energization
DCS-01,IN,XL-5060,SIGNAL,,After Energization The control Room (Hold Sequence),Energization
DCS-01,IN,XL-5062,SIGNAL,,After Energization The control Room (Hold Sequence),Energization
DCS-01,IN,XL-5063,SIGNAL,,After Energization The control Room (Hold Sequence),Energization
DCS-01,IN,XL-5064,SIGNAL,,After Energization The control Room (Hold Sequence),Energization
DCS-01,IN,XL-5065,SIGNAL,,After Energization The control Room (Hold Sequence),Energization
DCS-01,IN,XL-5066,SIGNAL,,After Energization The control Room (Hold Sequence),Energization
DCS-01,IN,XL-6001,SIGNAL,,After Energization The control Room (Hold Sequence),Energization
DCS-01,IN,XL-6002,SIGNAL,,After Energization The control Room (Hold Sequence),Energization
DCS-01,IN,XL-7070,SIGNAL,,After Energization The control Room (Hold Sequence),Energization
DCS-01,IN,XL-7071,SIGNAL,,After Energization The control Room (Hold Sequence),Energization
DCS-01,IN,XL-7072,SIGNAL,,After Energization The control Room (Hold Sequence),Energization
DCS-01,IN,XL-7073,SIGNAL,,After Energization The control Room (Hold Sequence),Energization
DCS-01,IN,XL-7122,SIGNAL,,After Energization The control Room (Hold Sequence),Energization
DCS-01,IN,XL-7502,SIGNAL,,After Energization The control Room (Hold Sequence),Energization
DCS-01,IN,XL-8001,SIGNAL,,After Energization The control Room (Hold Sequence),Energization
DCS-01,IN,XL-8001A,SIGNAL,,After Energization The control Room (Hold Sequence),Energization
DCS-01,IN,XL-8001B,SIGNAL,,After Energization The control Room (Hold Sequence),Energization
DCS-01,IN,XL-8001C,SIGNAL,,After Energization The control Room (Hold Sequence),Energization
DCS-01,IN,XL-8001D,SIGNAL,,After Energization The control Room (Hold Sequence),Energization
DCS-01,IN,XS-0001-SP,I/O EL,,After Energization The control Room (Hold Sequence),Energization
DCS-01,IN,XS-0001-ST,I/O EL,,After Energization The control Room (Hold Sequence),Energization
DCS-01,IN,XS-0002-SP,I/O EL,,After Energization The control Room (Hold Sequence),Energization
DCS-01,IN,XS-0002-ST,I/O EL,,After Energization The control Room (Hold Sequence),Energization
DCS-01,IN,XS-0003,SIGNAL,,After Energization The control Room (Hold Sequence),Energization
DCS-01,IN,XS-0005,SIGNAL,,After Energization The control Room (Hold Sequence),Energization
DCS-01,IN,XS-0006,SIGNAL,,After Energization The control Room (Hold Sequence),Energization
DCS-01,IN,XS-0007,SIGNAL,,After Energization The control Room (Hold Sequence),Energization
DCS-01,IN,XS-0008,SIGNAL,,After Energization The control Room (Hold Sequence),Energization
DCS-01,IN,XS-0009,SIGNAL,,After Energization The control Room (Hold Sequence),Energization
DCS-01,IN,XS-0010,I/O EL,,After Energization The control Room (Hold Sequence),Energization
DCS-01,IN,XS-0013-SP,I/O EL,,After Energization The control Room (Hold Sequence),Energization
DCS-01,IN,XS-0013-ST,I/O EL,,After Energization The control Room (Hold Sequence),Energization
DCS-01,IN,XS-0015,I/O EL,,After Energization The control Room (Hold Sequence),Energization
DCS-01,IN,XS-0050,SIGNAL,,After Energization The control Room (Hold Sequence),Energization
DCS-01,IN,XS-0051,SIGNAL,,After Energization The control Room (Hold Sequence),Energization
DCS-01,IN,XS-0052,SIGNAL,,After Energization The control Room (Hold Sequence),Energization
DCS-01,IN,XS-0053,SIGNAL,,After Energization The control Room (Hold Sequence),Energization
DCS-01,IN,XS-0054,Instrument(X),,After Energization The control Room (Hold Sequence),Energization
DCS-01,IN,XS-20106RE,SIGNAL,,After Energization The control Room (Hold Sequence),Energization
DCS-01,IN,XS-20111,SIGNAL,,After Energization The control Room (Hold Sequence),Energization
DCS-01,IN,XS-20138A,SIGNAL,,After Energization The control Room (Hold Sequence),Energization
DCS-01,IN,XS-20138B,SIGNAL,,After Energization The control Room (Hold Sequence),Energization
DCS-01,IN,XS-20156RE,SIGNAL,,After Energization The control Room (Hold Sequence),Energization
DCS-01,IN,XS-20161,SIGNAL,,After Energization The control Room (Hold Sequence),Energization
2000-03,IN,XS-2030,SIGNAL,,After Energization The control Room (Hold Sequence),Energization
DCS-01,IN,XS-2410-SP,I/O EL,,After Energization The control Room (Hold Sequence),Energization
DCS-01,IN,XS-2410-ST,I/O EL,,After Energization The control Room (Hold Sequence),Energization
DCS-01,IN,XS-2414-SP,I/O EL,,After Energization The control Room (Hold Sequence),Energization
DCS-01,IN,XS-2414-ST,I/O EL,,After Energization The control Room (Hold Sequence),Energization
DCS-01,IN,XS-2447-SP,I/O EL,,After Energization The control Room (Hold Sequence),Energization
DCS-01,IN,XS-2447-ST,I/O EL,,After Energization The control Room (Hold Sequence),Energization
DCS-01,IN,XS-2451-SP,I/O EL,,After Energization The control Room (Hold Sequence),Energization
DCS-01,IN,XS-2451-ST,I/O EL,,After Energization The control Room (Hold Sequence),Energization
DCS-01,IN,XS-2471-10-SP,I/O EL,,After Energization The control Room (Hold Sequence),Energization
DCS-01,IN,XS-2471-10-ST,I/O EL,,After Energization The control Room (Hold Sequence),Energization
DCS-01,IN,XS-2471-11-SP,I/O EL,,After Energization The control Room (Hold Sequence),Energization
DCS-01,IN,XS-2471-11-ST,I/O EL,,After Energization The control Room (Hold Sequence),Energization
DCS-01,IN,XS-2471-12-SP,I/O EL,,After Energization The control Room (Hold Sequence),Energization
DCS-01,IN,XS-2471-12-ST,I/O EL,,After Energization The control Room (Hold Sequence),Energization
DCS-01,IN,XS-2471-1-SP,I/O EL,,After Energization The control Room (Hold Sequence),Energization
DCS-01,IN,XS-2471-1-ST,I/O EL,,After Energization The control Room (Hold Sequence),Energization
DCS-01,IN,XS-2471-2-SP,I/O EL,,After Energization The control Room (Hold Sequence),Energization
DCS-01,IN,XS-2471-2-ST,I/O EL,,After Energization The control Room (Hold Sequence),Energization
